Village A,Village B,Village C,Village D,Village E
0.5697,0.5697,0.5697,0.5697,0.5697
0.42228,0.42228,0.42228,0.42228,0.42228
0.00843,0.00843,0.00843,0.00843,0.00843
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02062,0.02062,0.02062,0.02062,0.02062
0.19789,0.19789,0.19789,0.19789,0.19789
0.39494,0.39494,0.39494,0.39494,0.39494
0.54853,0.54853,0.54853,0.54853,0.54853
0.65129,0.65129,0.65129,0.65129,0.65129
0.70502,0.70502,0.70502,0.70502,0.70502
0.71062,0.71062,0.71062,0.71062,0.71062
0.50173,0.50173,0.50173,0.50173,0.50173
0.38857,0.38857,0.38857,0.38857,0.38857
0.30041,0.30041,0.30041,0.30041,0.30041
0.10348,0.10348,0.10348,0.10348,0.10348
0.01019,0.01019,0.01019,0.01019,0.01019
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00214,0.00214,0.00214,0.00214,0.00214
0.01098,0.01098,0.01098,0.01098,0.01098
0.10911,0.10911,0.10911,0.10911,0.10911
0.27878,0.27878,0.27878,0.27878,0.27878
0.38178,0.38178,0.38178,0.38178,0.38178
0.28758,0.28758,0.28758,0.28758,0.28758
0.33869,0.33869,0.33869,0.33869,0.33869
0.15952,0.15952,0.15952,0.15952,0.15952
0.24969,0.24969,0.24969,0.24969,0.24969
0.14001,0.14001,0.14001,0.14001,0.14001
0.01713,0.01713,0.01713,0.01713,0.01713
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01013,0.01013,0.01013,0.01013,0.01013
0.00612,0.00612,0.00612,0.00612,0.00612
0.01895,0.01895,0.01895,0.01895,0.01895
0.06057,0.06057,0.06057,0.06057,0.06057
0.11662,0.11662,0.11662,0.11662,0.11662
0.09945,0.09945,0.09945,0.09945,0.09945
0.12178,0.12178,0.12178,0.12178,0.12178
0.13157,0.13157,0.13157,0.13157,0.13157
0.1461,0.1461,0.1461,0.1461,0.1461
0.09836,0.09836,0.09836,0.09836,0.09836
0.00933,0.00933,0.00933,0.00933,0.00933
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00596,0.00596,0.00596,0.00596,0.00596
0.1306,0.1306,0.1306,0.1306,0.1306
0.3566,0.3566,0.3566,0.3566,0.3566
0.46008,0.46008,0.46008,0.46008,0.46008
0.46958,0.46958,0.46958,0.46958,0.46958
0.47007,0.47007,0.47007,0.47007,0.47007
0.46187,0.46187,0.46187,0.46187,0.46187
0.43442,0.43442,0.43442,0.43442,0.43442
0.32601,0.32601,0.32601,0.32601,0.32601
0.19358,0.19358,0.19358,0.19358,0.19358
0.16225,0.16225,0.16225,0.16225,0.16225
0.02322,0.02322,0.02322,0.02322,0.02322
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00456,0.00456,0.00456,0.00456,0.00456
0.12853,0.12853,0.12853,0.12853,0.12853
0.26138,0.26138,0.26138,0.26138,0.26138
0.33242,0.33242,0.33242,0.33242,0.33242
0.4371,0.4371,0.4371,0.4371,0.4371
0.48588,0.48588,0.48588,0.48588,0.48588
0.48397,0.48397,0.48397,0.48397,0.48397
0.23365,0.23365,0.23365,0.23365,0.23365
0.06,0.06,0.06,0.06,0.06
0.01323,0.01323,0.01323,0.01323,0.01323
0.00288,0.00288,0.00288,0.00288,0.00288
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04033,0.04033,0.04033,0.04033,0.04033
0.10094,0.10094,0.10094,0.10094,0.10094
0.1209,0.1209,0.1209,0.1209,0.1209
0.07617,0.07617,0.07617,0.07617,0.07617
0.10229,0.10229,0.10229,0.10229,0.10229
0.06519,0.06519,0.06519,0.06519,0.06519
0.07889,0.07889,0.07889,0.07889,0.07889
0.0257,0.0257,0.0257,0.0257,0.0257
0.04547,0.04547,0.04547,0.04547,0.04547
0.0022,0.0022,0.0022,0.0022,0.0022
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02851,0.02851,0.02851,0.02851,0.02851
0.21938,0.21938,0.21938,0.21938,0.21938
0.4277,0.4277,0.4277,0.4277,0.4277
0.59252,0.59252,0.59252,0.59252,0.59252
0.65863,0.65863,0.65863,0.65863,0.65863
0.69248,0.69248,0.69248,0.69248,0.69248
0.65063,0.65063,0.65063,0.65063,0.65063
0.70514,0.70514,0.70514,0.70514,0.70514
0.59496,0.59496,0.59496,0.59496,0.59496
0.36449,0.36449,0.36449,0.36449,0.36449
0.2239,0.2239,0.2239,0.2239,0.2239
0.03463,0.03463,0.03463,0.03463,0.03463
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02606,0.02606,0.02606,0.02606,0.02606
0.21468,0.21468,0.21468,0.21468,0.21468
0.4226,0.4226,0.4226,0.4226,0.4226
0.58309,0.58309,0.58309,0.58309,0.58309
0.69773,0.69773,0.69773,0.69773,0.69773
0.75628,0.75628,0.75628,0.75628,0.75628
0.75997,0.75997,0.75997,0.75997,0.75997
0.70825,0.70825,0.70825,0.70825,0.70825
0.60075,0.60075,0.60075,0.60075,0.60075
0.44114,0.44114,0.44114,0.44114,0.44114
0.23441,0.23441,0.23441,0.23441,0.23441
0.03638,0.03638,0.03638,0.03638,0.03638
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0157,0.0157,0.0157,0.0157,0.0157
0.13097,0.13097,0.13097,0.13097,0.13097
0.32435,0.32435,0.32435,0.32435,0.32435
0.52961,0.52961,0.52961,0.52961,0.52961
0.64059,0.64059,0.64059,0.64059,0.64059
0.75688,0.75688,0.75688,0.75688,0.75688
0.74156,0.74156,0.74156,0.74156,0.74156
0.6875,0.6875,0.6875,0.6875,0.6875
0.49706,0.49706,0.49706,0.49706,0.49706
0.37,0.37,0.37,0.37,0.37
0.22778,0.22778,0.22778,0.22778,0.22778
0.03077,0.03077,0.03077,0.03077,0.03077
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0232,0.0232,0.0232,0.0232,0.0232
0.20952,0.20952,0.20952,0.20952,0.20952
0.40951,0.40951,0.40951,0.40951,0.40951
0.57822,0.57822,0.57822,0.57822,0.57822
0.64593,0.64593,0.64593,0.64593,0.64593
0.51198,0.51198,0.51198,0.51198,0.51198
0.63922,0.63922,0.63922,0.63922,0.63922
0.4256,0.4256,0.4256,0.4256,0.4256
0.36168,0.36168,0.36168,0.36168,0.36168
0.43182,0.43182,0.43182,0.43182,0.43182
0.22746,0.22746,0.22746,0.22746,0.22746
0.01779,0.01779,0.01779,0.01779,0.01779
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02414,0.02414,0.02414,0.02414,0.02414
0.21107,0.21107,0.21107,0.21107,0.21107
0.36956,0.36956,0.36956,0.36956,0.36956
0.5722,0.5722,0.5722,0.5722,0.5722
0.695,0.695,0.695,0.695,0.695
0.67066,0.67066,0.67066,0.67066,0.67066
0.50384,0.50384,0.50384,0.50384,0.50384
0.35455,0.35455,0.35455,0.35455,0.35455
0.15068,0.15068,0.15068,0.15068,0.15068
0.40186,0.40186,0.40186,0.40186,0.40186
0.21062,0.21062,0.21062,0.21062,0.21062
0.01928,0.01928,0.01928,0.01928,0.01928
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02472,0.02472,0.02472,0.02472,0.02472
0.17081,0.17081,0.17081,0.17081,0.17081
0.41475,0.41475,0.41475,0.41475,0.41475
0.5747,0.5747,0.5747,0.5747,0.5747
0.67464,0.67464,0.67464,0.67464,0.67464
0.74607,0.74607,0.74607,0.74607,0.74607
0.72246,0.72246,0.72246,0.72246,0.72246
0.69365,0.69365,0.69365,0.69365,0.69365
0.58257,0.58257,0.58257,0.58257,0.58257
0.42316,0.42316,0.42316,0.42316,0.42316
0.22014,0.22014,0.22014,0.22014,0.22014
0.02805,0.02805,0.02805,0.02805,0.02805
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01758,0.01758,0.01758,0.01758,0.01758
0.19297,0.19297,0.19297,0.19297,0.19297
0.40988,0.40988,0.40988,0.40988,0.40988
0.57557,0.57557,0.57557,0.57557,0.57557
0.69042,0.69042,0.69042,0.69042,0.69042
0.7497,0.7497,0.7497,0.7497,0.7497
0.75202,0.75202,0.75202,0.75202,0.75202
0.69609,0.69609,0.69609,0.69609,0.69609
0.58666,0.58666,0.58666,0.58666,0.58666
0.42132,0.42132,0.42132,0.42132,0.42132
0.21652,0.21652,0.21652,0.21652,0.21652
0.02521,0.02521,0.02521,0.02521,0.02521
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01505,0.01505,0.01505,0.01505,0.01505
0.18691,0.18691,0.18691,0.18691,0.18691
0.40367,0.40367,0.40367,0.40367,0.40367
0.57446,0.57446,0.57446,0.57446,0.57446
0.63169,0.63169,0.63169,0.63169,0.63169
0.70034,0.70034,0.70034,0.70034,0.70034
0.72561,0.72561,0.72561,0.72561,0.72561
0.58591,0.58591,0.58591,0.58591,0.58591
0.51654,0.51654,0.51654,0.51654,0.51654
0.34461,0.34461,0.34461,0.34461,0.34461
0.14356,0.14356,0.14356,0.14356,0.14356
0.00863,0.00863,0.00863,0.00863,0.00863
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01488,0.01488,0.01488,0.01488,0.01488
0.15574,0.15574,0.15574,0.15574,0.15574
0.40499,0.40499,0.40499,0.40499,0.40499
0.57142,0.57142,0.57142,0.57142,0.57142
0.68404,0.68404,0.68404,0.68404,0.68404
0.74375,0.74375,0.74375,0.74375,0.74375
0.71623,0.71623,0.71623,0.71623,0.71623
0.69185,0.69185,0.69185,0.69185,0.69185
0.582,0.582,0.582,0.582,0.582
0.42254,0.42254,0.42254,0.42254,0.42254
0.21663,0.21663,0.21663,0.21663,0.21663
0.02511,0.02511,0.02511,0.02511,0.02511
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01443,0.01443,0.01443,0.01443,0.01443
0.09638,0.09638,0.09638,0.09638,0.09638
0.39943,0.39943,0.39943,0.39943,0.39943
0.56425,0.56425,0.56425,0.56425,0.56425
0.67585,0.67585,0.67585,0.67585,0.67585
0.73476,0.73476,0.73476,0.73476,0.73476
0.73678,0.73678,0.73678,0.73678,0.73678
0.6807,0.6807,0.6807,0.6807,0.6807
0.5594,0.5594,0.5594,0.5594,0.5594
0.35795,0.35795,0.35795,0.35795,0.35795
0.20901,0.20901,0.20901,0.20901,0.20901
0.0229,0.0229,0.0229,0.0229,0.0229
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00568,0.00568,0.00568,0.00568,0.00568
0.11217,0.11217,0.11217,0.11217,0.11217
0.39082,0.39082,0.39082,0.39082,0.39082
0.43764,0.43764,0.43764,0.43764,0.43764
0.51201,0.51201,0.51201,0.51201,0.51201
0.54376,0.54376,0.54376,0.54376,0.54376
0.44349,0.44349,0.44349,0.44349,0.44349
0.63673,0.63673,0.63673,0.63673,0.63673
0.56927,0.56927,0.56927,0.56927,0.56927
0.40975,0.40975,0.40975,0.40975,0.40975
0.21027,0.21027,0.21027,0.21027,0.21027
0.0239,0.0239,0.0239,0.0239,0.0239
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00938,0.00938,0.00938,0.00938,0.00938
0.19412,0.19412,0.19412,0.19412,0.19412
0.39508,0.39508,0.39508,0.39508,0.39508
0.55696,0.55696,0.55696,0.55696,0.55696
0.66486,0.66486,0.66486,0.66486,0.66486
0.67955,0.67955,0.67955,0.67955,0.67955
0.50436,0.50436,0.50436,0.50436,0.50436
0.47794,0.47794,0.47794,0.47794,0.47794
0.44045,0.44045,0.44045,0.44045,0.44045
0.15152,0.15152,0.15152,0.15152,0.15152
0.19806,0.19806,0.19806,0.19806,0.19806
0.01552,0.01552,0.01552,0.01552,0.01552
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00036,0.00036,0.00036,0.00036,0.00036
0.17321,0.17321,0.17321,0.17321,0.17321
0.37892,0.37892,0.37892,0.37892,0.37892
0.54718,0.54718,0.54718,0.54718,0.54718
0.65885,0.65885,0.65885,0.65885,0.65885
0.62628,0.62628,0.62628,0.62628,0.62628
0.66593,0.66593,0.66593,0.66593,0.66593
0.53655,0.53655,0.53655,0.53655,0.53655
0.40926,0.40926,0.40926,0.40926,0.40926
0.31619,0.31619,0.31619,0.31619,0.31619
0.19083,0.19083,0.19083,0.19083,0.19083
0.00132,0.00132,0.00132,0.00132,0.00132
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00519,0.00519,0.00519,0.00519,0.00519
0.1782,0.1782,0.1782,0.1782,0.1782
0.33707,0.33707,0.33707,0.33707,0.33707
0.53329,0.53329,0.53329,0.53329,0.53329
0.61753,0.61753,0.61753,0.61753,0.61753
0.64046,0.64046,0.64046,0.64046,0.64046
0.50704,0.50704,0.50704,0.50704,0.50704
0.42643,0.42643,0.42643,0.42643,0.42643
0.41864,0.41864,0.41864,0.41864,0.41864
0.32427,0.32427,0.32427,0.32427,0.32427
0.19995,0.19995,0.19995,0.19995,0.19995
0.01281,0.01281,0.01281,0.01281,0.01281
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00745,0.00745,0.00745,0.00745,0.00745
0.18685,0.18685,0.18685,0.18685,0.18685
0.38754,0.38754,0.38754,0.38754,0.38754
0.54578,0.54578,0.54578,0.54578,0.54578
0.65451,0.65451,0.65451,0.65451,0.65451
0.70968,0.70968,0.70968,0.70968,0.70968
0.7127,0.7127,0.7127,0.7127,0.7127
0.6607,0.6607,0.6607,0.6607,0.6607
0.55536,0.55536,0.55536,0.55536,0.55536
0.40149,0.40149,0.40149,0.40149,0.40149
0.20645,0.20645,0.20645,0.20645,0.20645
0.02375,0.02375,0.02375,0.02375,0.02375
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01317,0.01317,0.01317,0.01317,0.01317
0.19631,0.19631,0.19631,0.19631,0.19631
0.39248,0.39248,0.39248,0.39248,0.39248
0.54949,0.54949,0.54949,0.54949,0.54949
0.6578,0.6578,0.6578,0.6578,0.6578
0.61114,0.61114,0.61114,0.61114,0.61114
0.71145,0.71145,0.71145,0.71145,0.71145
0.65853,0.65853,0.65853,0.65853,0.65853
0.55559,0.55559,0.55559,0.55559,0.55559
0.40349,0.40349,0.40349,0.40349,0.40349
0.21028,0.21028,0.21028,0.21028,0.21028
0.026,0.026,0.026,0.026,0.026
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01293,0.01293,0.01293,0.01293,0.01293
0.19979,0.19979,0.19979,0.19979,0.19979
0.399,0.399,0.399,0.399,0.399
0.55463,0.55463,0.55463,0.55463,0.55463
0.65899,0.65899,0.65899,0.65899,0.65899
0.71259,0.71259,0.71259,0.71259,0.71259
0.70854,0.70854,0.70854,0.70854,0.70854
0.65712,0.65712,0.65712,0.65712,0.65712
0.55138,0.55138,0.55138,0.55138,0.55138
0.38827,0.38827,0.38827,0.38827,0.38827
0.18422,0.18422,0.18422,0.18422,0.18422
0.0205,0.0205,0.0205,0.0205,0.0205
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01072,0.01072,0.01072,0.01072,0.01072
0.16922,0.16922,0.16922,0.16922,0.16922
0.38658,0.38658,0.38658,0.38658,0.38658
0.53473,0.53473,0.53473,0.53473,0.53473
0.51981,0.51981,0.51981,0.51981,0.51981
0.5376,0.5376,0.5376,0.5376,0.5376
0.50004,0.50004,0.50004,0.50004,0.50004
0.44458,0.44458,0.44458,0.44458,0.44458
0.32817,0.32817,0.32817,0.32817,0.32817
0.3964,0.3964,0.3964,0.3964,0.3964
0.19629,0.19629,0.19629,0.19629,0.19629
0.01335,0.01335,0.01335,0.01335,0.01335
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01174,0.01174,0.01174,0.01174,0.01174
0.19045,0.19045,0.19045,0.19045,0.19045
0.38715,0.38715,0.38715,0.38715,0.38715
0.54117,0.54117,0.54117,0.54117,0.54117
0.64574,0.64574,0.64574,0.64574,0.64574
0.70065,0.70065,0.70065,0.70065,0.70065
0.41829,0.41829,0.41829,0.41829,0.41829
0.56047,0.56047,0.56047,0.56047,0.56047
0.43374,0.43374,0.43374,0.43374,0.43374
0.37249,0.37249,0.37249,0.37249,0.37249
0.18938,0.18938,0.18938,0.18938,0.18938
0.02274,0.02274,0.02274,0.02274,0.02274
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01213,0.01213,0.01213,0.01213,0.01213
0.1915,0.1915,0.1915,0.1915,0.1915
0.38548,0.38548,0.38548,0.38548,0.38548
0.53538,0.53538,0.53538,0.53538,0.53538
0.63816,0.63816,0.63816,0.63816,0.63816
0.69199,0.69199,0.69199,0.69199,0.69199
0.69268,0.69268,0.69268,0.69268,0.69268
0.64137,0.64137,0.64137,0.64137,0.64137
0.26852,0.26852,0.26852,0.26852,0.26852
0.38849,0.38849,0.38849,0.38849,0.38849
0.19714,0.19714,0.19714,0.19714,0.19714
0.02107,0.02107,0.02107,0.02107,0.02107
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.11058,0.11058,0.11058,0.11058,0.11058
0.29748,0.29748,0.29748,0.29748,0.29748
0.45379,0.45379,0.45379,0.45379,0.45379
0.42757,0.42757,0.42757,0.42757,0.42757
0.61928,0.61928,0.61928,0.61928,0.61928
0.67164,0.67164,0.67164,0.67164,0.67164
0.60202,0.60202,0.60202,0.60202,0.60202
0.4371,0.4371,0.4371,0.4371,0.4371
0.21675,0.21675,0.21675,0.21675,0.21675
0.08036,0.08036,0.08036,0.08036,0.08036
0.00661,0.00661,0.00661,0.00661,0.00661
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03348,0.03348,0.03348,0.03348,0.03348
0.12438,0.12438,0.12438,0.12438,0.12438
0.40898,0.40898,0.40898,0.40898,0.40898
0.3774,0.3774,0.3774,0.3774,0.3774
0.42185,0.42185,0.42185,0.42185,0.42185
0.59967,0.59967,0.59967,0.59967,0.59967
0.5236,0.5236,0.5236,0.5236,0.5236
0.32327,0.32327,0.32327,0.32327,0.32327
0.21953,0.21953,0.21953,0.21953,0.21953
0.14949,0.14949,0.14949,0.14949,0.14949
0.00727,0.00727,0.00727,0.00727,0.00727
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00613,0.00613,0.00613,0.00613,0.00613
0.17902,0.17902,0.17902,0.17902,0.17902
0.37327,0.37327,0.37327,0.37327,0.37327
0.52534,0.52534,0.52534,0.52534,0.52534
0.48466,0.48466,0.48466,0.48466,0.48466
0.58345,0.58345,0.58345,0.58345,0.58345
0.67754,0.67754,0.67754,0.67754,0.67754
0.5855,0.5855,0.5855,0.5855,0.5855
0.53004,0.53004,0.53004,0.53004,0.53004
0.38219,0.38219,0.38219,0.38219,0.38219
0.19509,0.19509,0.19509,0.19509,0.19509
0.01964,0.01964,0.01964,0.01964,0.01964
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00804,0.00804,0.00804,0.00804,0.00804
0.13593,0.13593,0.13593,0.13593,0.13593
0.35789,0.35789,0.35789,0.35789,0.35789
0.50676,0.50676,0.50676,0.50676,0.50676
0.60234,0.60234,0.60234,0.60234,0.60234
0.61951,0.61951,0.61951,0.61951,0.61951
0.61932,0.61932,0.61932,0.61932,0.61932
0.53519,0.53519,0.53519,0.53519,0.53519
0.36369,0.36369,0.36369,0.36369,0.36369
0.33223,0.33223,0.33223,0.33223,0.33223
0.16929,0.16929,0.16929,0.16929,0.16929
0.01079,0.01079,0.01079,0.01079,0.01079
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00053,0.00053,0.00053,0.00053,0.00053
0.02147,0.02147,0.02147,0.02147,0.02147
0.056,0.056,0.056,0.056,0.056
0.11823,0.11823,0.11823,0.11823,0.11823
0.14298,0.14298,0.14298,0.14298,0.14298
0.14846,0.14846,0.14846,0.14846,0.14846
0.1029,0.1029,0.1029,0.1029,0.1029
0.04556,0.04556,0.04556,0.04556,0.04556
0.06668,0.06668,0.06668,0.06668,0.06668
0.05528,0.05528,0.05528,0.05528,0.05528
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04312,0.04312,0.04312,0.04312,0.04312
0.12052,0.12052,0.12052,0.12052,0.12052
0.22195,0.22195,0.22195,0.22195,0.22195
0.15289,0.15289,0.15289,0.15289,0.15289
0.20437,0.20437,0.20437,0.20437,0.20437
0.28245,0.28245,0.28245,0.28245,0.28245
0.39189,0.39189,0.39189,0.39189,0.39189
0.3422,0.3422,0.3422,0.3422,0.3422
0.30385,0.30385,0.30385,0.30385,0.30385
0.14823,0.14823,0.14823,0.14823,0.14823
0.0076,0.0076,0.0076,0.0076,0.0076
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00179,0.00179,0.00179,0.00179,0.00179
0.12245,0.12245,0.12245,0.12245,0.12245
0.1633,0.1633,0.1633,0.1633,0.1633
0.53057,0.53057,0.53057,0.53057,0.53057
0.6359,0.6359,0.6359,0.6359,0.6359
0.64558,0.64558,0.64558,0.64558,0.64558
0.69633,0.69633,0.69633,0.69633,0.69633
0.17361,0.17361,0.17361,0.17361,0.17361
0.23417,0.23417,0.23417,0.23417,0.23417
0.0938,0.0938,0.0938,0.0938,0.0938
0.14048,0.14048,0.14048,0.14048,0.14048
0.00117,0.00117,0.00117,0.00117,0.00117
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.05312,0.05312,0.05312,0.05312,0.05312
0.05617,0.05617,0.05617,0.05617,0.05617
0.26256,0.26256,0.26256,0.26256,0.26256
